Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
219	XLOC_011145	Bra012539,Bra012540	EUCA	ch	OK	2.24787	5.1708	1.20183	0.707171	0.00025	0.00655889	yes
220	XLOC_011258	Bra019270	EUCA	ch	OK	2.32101	5.11706	1.14057	0.687319	0.00295	0.0386975	yes
221	XLOC_011260	Bra019266	EUCA	ch	OK	4.12051	8.99413	1.12616	0.83566	0.00035	0.00837697	yes
222	XLOC_011451	Bra024113	EUCA	ch	OK	27.8973	119.858	2.10313	1.13593	0.0032	0.0406575	yes
223	XLOC_011452	Bra024112	EUCA	ch	OK	12.8946	25.9512	1.00903	0.677772	0.00105	0.0187556	yes
224	XLOC_011475	Bra024071	EUCA	ch	OK	1.91466	4.95182	1.37087	0.65086	0.00425	0.0483676	yes
225	XLOC_011484	Bra024049	EUCA	ch	OK	13.0503	51.5724	1.98252	1.08951	1e-04	0.00321	yes
226	XLOC_011633	Bra017712	EUCA	ch	OK	2.08866	5.45272	1.3844	0.825076	0.00115	0.0201462	yes
227	XLOC_011733	Bra005667,Bra005668	EUCA	ch	OK	4.72671	14.68	1.63495	0.92898	5e-05	0.00186884	yes
228	XLOC_011736	Bra005675,Bra005676	EUCA	ch	OK	2.69294	5.30987	0.979498	0.57738	0.00285	0.0378866	yes
229	XLOC_011759	Bra005735,Bra005736	EUCA	ch	OK	9.0606	37.748	2.05872	1.1823	5e-05	0.00186884	yes
230	XLOC_011768	Bra005756,Bra005758,Bra005759	EUCA	ch	OK	7.04498	19.989	1.50454	0.864902	4e-04	0.00917143	yes
231	XLOC_011817	Bra005861,Bra005862,Bra005863,Bra005864,Bra005865,Bra005866,Bra005868	EUCA	ch	OK	32.2855	88.046	1.44737	0.846131	5e-05	0.00186884	yes
232	XLOC_011820	Bra005874,Bra005875	EUCA	ch	OK	3.15058	6.48574	1.04165	0.72197	0.00325	0.0410538	yes
233	XLOC_011847	Bra005936	EUCA	ch	OK	5.43823	0.484994	-3.4871	-0.776078	5e-05	0.00186884	yes
234	XLOC_011886	Bra006029	EUCA	ch	OK	73.6784	45.9444	-0.681351	-0.610216	0.00405	0.0467743	yes
235	XLOC_011888	Bra006034	EUCA	ch	OK	7.70836	1.91036	-2.01258	-0.45999	0.00305	0.0393937	yes
236	XLOC_012027	Bra006347	EUCA	ch	OK	4.8514	11.7619	1.27765	0.729028	4e-04	0.00917143	yes
237	XLOC_012108	Bra006535	EUCA	ch	OK	5.09066	0.582979	-3.12634	-1.27963	0.00075	0.0144111	yes
238	XLOC_012197	Bra006721	EUCA	ch	OK	48.9383	6.38717	-2.93772	-1.03234	4e-04	0.00917143	yes
239	XLOC_012233	Bra006799,Bra006801,Bra006802	EUCA	ch	OK	9.17387	5.31444	-0.787612	-0.585899	0.00365	0.0438724	yes
240	XLOC_012240	Bra006812	EUCA	ch	OK	10.8643	5.06766	-1.1002	-0.796223	3e-04	0.00740769	yes
241	XLOC_012257	Bra006846,Bra006847	EUCA	ch	OK	0.759876	5.40742	2.8311	0.980764	5e-05	0.00186884	yes
242	XLOC_012301	Bra028980	EUCA	ch	OK	4.33617	26.7045	2.62259	1.77924	0.00225	0.0323538	yes
243	XLOC_012372	Bra029133,Bra029135	EUCA	ch	OK	2.11477	39.1168	4.20921	1.80969	5e-05	0.00186884	yes
244	XLOC_012388	Bra029166,Bra029167,Bra029168,Bra029169	EUCA	ch	OK	14.0706	24.853	0.820736	0.549959	0.0039	0.0457192	yes
245	XLOC_012438	Bra022819	EUCA	ch	OK	13.87	35.2303	1.34485	1.23306	5e-05	0.00186884	yes
246	XLOC_012450	Bra022841,Bra022842	EUCA	ch	OK	10.1197	3.86033	-1.39037	-0.710119	0.00025	0.00655889	yes
247	XLOC_012511	Bra022976	EUCA	ch	OK	3027.94	809.61	-1.90304	-0.982967	0.00025	0.00655889	yes
248	XLOC_012517	Bra022989	EUCA	ch	OK	3.52179	9.54683	1.43871	0.704685	0.00345	0.0426425	yes
249	XLOC_012602	Bra000054	EUCA	ch	OK	18.136	0.452681	-5.32422	-1.55192	5e-05	0.00186884	yes
250	XLOC_012632	Bra000117,Bra000118	EUCA	ch	OK	27.7971	14.3448	-0.954411	-0.749384	0.0015	0.0244343	yes
251	XLOC_012734	NA	EUCA	ch	OK	5.39583	1.43497	-1.91082	-0.896359	0.0035	0.0430169	yes
252	XLOC_012740	Bra000314,Bra000315,Bra000316	EUCA	ch	OK	3.85445	12.0059	1.63915	0.494574	2e-04	0.0055401	yes
253	XLOC_012754	Bra000352,Bra000353,Bra000354	EUCA	ch	OK	3.05664	5.31831	0.799024	0.527932	0.0026	0.035382	yes
254	XLOC_012774	Bra000393	EUCA	ch	OK	5.93443	1.09975	-2.43193	-1.04439	5e-05	0.00186884	yes
255	XLOC_012790	Bra000421	EUCA	ch	OK	6.3371	0.590821	-3.42303	-1.2849	0.0034	0.042312	yes
256	XLOC_012801	Bra000440	EUCA	ch	OK	8.62117	20.7359	1.26617	0.981378	5e-05	0.00186884	yes
257	XLOC_012816	NA	EUCA	ch	OK	46.2187	0.568108	-6.34617	-2.10897	0.00315	0.0403511	yes
258	XLOC_012937	Bra000738	EUCA	ch	OK	32.5502	3.38679	-3.26468	-0.544249	0.00435	0.0490454	yes
259	XLOC_012959	Bra000785	EUCA	ch	OK	10.7849	0.165052	-6.02994	-0.525267	0.00045	0.0099419	yes
260	XLOC_012989	Bra000840	EUCA	ch	OK	53.7184	273.757	2.34941	1.54569	5e-05	0.00186884	yes
261	XLOC_012999	Bra000848	EUCA	ch	OK	268.938	63.2445	-2.08826	-1.56604	5e-05	0.00186884	yes
262	XLOC_013062	Bra000996	EUCA	ch	OK	13.7657	6.50999	-1.08035	-0.860531	0.00025	0.00655889	yes
263	XLOC_013069	Bra001010	EUCA	ch	OK	10.7899	21.4586	0.991873	0.805956	0.00055	0.0115659	yes
264	XLOC_013074	Bra001028	EUCA	ch	OK	3.41186	46.6074	3.77193	2.33287	5e-05	0.00186884	yes
265	XLOC_013081	Bra001049,Bra001050	EUCA	ch	OK	19.6309	40.1268	1.03144	0.829671	2e-04	0.0055401	yes
266	XLOC_013114	Bra001122	EUCA	ch	OK	1.38703	31.2849	4.4954	1.0401	5e-05	0.00186884	yes
267	XLOC_013119	Bra001134	EUCA	ch	OK	14.9192	2.7427	-2.4435	-1.08684	2e-04	0.0055401	yes
268	XLOC_013170	Bra001232	EUCA	ch	OK	3.02129	6.06702	1.00583	0.590212	0.0043	0.048784	yes
269	XLOC_013175	Bra001244,Bra001245	EUCA	ch	OK	1.78371	5.18732	1.54011	0.941143	5e-05	0.00186884	yes
270	XLOC_013180	Bra001253	EUCA	ch	OK	3.76522	17.6082	2.22544	1.45969	5e-05	0.00186884	yes
271	XLOC_013183	Bra001256	EUCA	ch	OK	4.34993	8.88983	1.03116	0.765507	5e-04	0.0107633	yes
272	XLOC_013218	Bra001336	EUCA	ch	OK	13.432	6.72448	-0.998182	-0.724785	6e-04	0.0122629	yes
273	XLOC_013253	Bra001428	EUCA	ch	OK	11.6385	24.2568	1.05949	0.745836	0.0012	0.0208216	yes
274	XLOC_013307	Bra001530	EUCA	ch	OK	5.64776	12.5351	1.15022	0.772033	0.00195	0.029114	yes
275	XLOC_013310	Bra001541,Bra001542	EUCA	ch	OK	2.88193	5.40789	0.90803	0.63463	0.0015	0.0244343	yes
276	XLOC_013363	Bra001661	EUCA	ch	OK	8.54764	76.7347	3.16628	0.992471	0.00355	0.0432902	yes
277	XLOC_013417	Bra001761	EUCA	ch	OK	122.43	34.408	-1.83113	-1.12728	8e-04	0.0152112	yes
278	XLOC_013498	Bra001929	EUCA	ch	OK	15.9661	5.33862	-1.58048	-1.20724	5e-05	0.00186884	yes
279	XLOC_013576	Bra013123	EUCA	ch	OK	12.0395	119.484	3.31097	1.26501	5e-05	0.00186884	yes
280	XLOC_013599	Bra013069,Bra013071	EUCA	ch	OK	21.5714	12.8596	-0.746274	-0.600136	0.00275	0.0368264	yes
281	XLOC_013634	Bra013007,Bra013009	EUCA	ch	OK	115.755	31.9289	-1.85814	-1.20248	1e-04	0.00321	yes
282	XLOC_013773	Bra012710,Bra012711	EUCA	ch	OK	18.7692	3.22933	-2.53906	-1.45155	5e-05	0.00186884	yes
283	XLOC_013908	Bra019377	EUCA	ch	OK	20.362	1.78983	-3.50798	-1.53343	5e-05	0.00186884	yes
284	XLOC_013918	Bra019354	EUCA	ch	OK	9.96384	2.82537	-1.81826	-1.12707	5e-05	0.00186884	yes
285	XLOC_013978	Bra019210	EUCA	ch	OK	12.5254	41.187	1.71734	1.29417	5e-05	0.00186884	yes
286	XLOC_014021	Bra019115,Bra019120	EUCA	ch	OK	24.762	12.443	-0.99279	-0.78983	0.0021	0.0306	yes
287	XLOC_014035	Bra019088	EUCA	ch	OK	10.7524	3.46111	-1.63535	-0.649799	0.00185	0.028121	yes
288	XLOC_014051	Bra019044	EUCA	ch	OK	46.1344	22.8069	-1.01637	-0.778056	6e-04	0.0122629	yes
289	XLOC_014126	Bra024097	EUCA	ch	OK	15.7984	9.09895	-0.796009	-0.667859	0.0021	0.0306	yes
290	XLOC_014147	Bra024051	EUCA	ch	OK	7.2198	15.6509	1.11622	0.947545	2e-04	0.0055401	yes
291	XLOC_014167	Bra024020	EUCA	ch	OK	4.60205	9.94394	1.11154	0.577295	0.00425	0.0483676	yes
292	XLOC_014278	Bra017684	EUCA	ch	OK	10.5843	21.7542	1.03937	0.822062	4e-04	0.00917143	yes
293	XLOC_014359	NA	EUCA	ch	OK	2.2226	21.1335	3.24921	1.63897	5e-05	0.00186884	yes
294	XLOC_014447	NA	EUCA	ch	OK	63.3348	0	-Inf	NA	5e-05	0.00186884	yes
295	XLOC_015091	Bra014417	EUCA	ch	OK	45.6872	27.0955	-0.75374	-0.574855	0.00415	0.0476769	yes
296	XLOC_015164	Bra014563	EUCA	ch	OK	7.10119	2.68459	-1.40336	-0.832371	0.00015	0.00446076	yes
297	XLOC_015188	Bra014598	EUCA	ch	OK	6.74041	1.96126	-1.78105	-0.710039	0.0036	0.0437046	yes
298	XLOC_015190	Bra014601,Bra014602	EUCA	ch	OK	9.72604	17.5148	0.848651	0.60764	0.0033	0.0414456	yes
299	XLOC_015191	Bra014603	EUCA	ch	OK	4.2508	10.8675	1.35422	0.95375	0.00025	0.00655889	yes
300	XLOC_015209	Bra014635,Bra014636,Bra014637,Bra014638,Bra014640	EUCA	ch	OK	44.4543	104.031	1.22663	0.561654	0.0014	0.0232566	yes
301	XLOC_015231	Bra014674,Bra014675	EUCA	ch	OK	4.15524	10.8965	1.39086	0.751717	0.00015	0.00446076	yes
302	XLOC_015239	Bra014690	EUCA	ch	OK	5.98449	0.784117	-2.93209	-1.23442	1e-04	0.00321	yes
303	XLOC_015241	Bra014692	EUCA	ch	OK	1.52141	8.32684	2.45236	1.19072	0.00125	0.0214168	yes
304	XLOC_015246	Bra014702	EUCA	ch	OK	17.4677	8.13857	-1.10184	-0.634859	0.0024	0.0334957	yes
305	XLOC_015303	Bra014819	EUCA	ch	OK	33.3625	54.4599	0.706968	0.655186	0.0023	0.0325158	yes
306	XLOC_015379	Bra033422	EUCA	ch	OK	43.6537	25.9371	-0.751087	-0.59528	0.00435	0.0490454	yes
307	XLOC_015630	Bra025534	EUCA	ch	OK	168.162	96.9794	-0.794105	-0.715544	0.00065	0.012875	yes
308	XLOC_015671	Bra025461	EUCA	ch	OK	1.73956	8.70558	2.32322	1.5018	5e-05	0.00186884	yes
309	XLOC_015707	Bra030331	EUCA	ch	OK	7.76416	3.58517	-1.11479	-0.581636	0.00365	0.0438724	yes
310	XLOC_015783	Bra032172	EUCA	ch	OK	3.65876	9.78446	1.41914	0.976643	5e-05	0.00186884	yes
311	XLOC_015795	Bra032138,Bra032139	EUCA	ch	OK	9.77163	0.830252	-3.55698	-1.23061	5e-05	0.00186884	yes
312	XLOC_015796	Bra032137	EUCA	ch	OK	12.3414	5.80293	-1.08865	-0.735059	0.0019	0.0285235	yes
313	XLOC_015803	Bra032122	EUCA	ch	OK	69.1892	41.7092	-0.730182	-0.654883	0.00165	0.0260233	yes
314	XLOC_015812	Bra032101	EUCA	ch	OK	10.3094	28.1264	1.44797	0.988987	0.00055	0.0115659	yes
315	XLOC_015813	Bra032099	EUCA	ch	OK	9.27469	19.228	1.05184	0.748404	0.00035	0.00837697	yes
316	XLOC_015816	Bra032094	EUCA	ch	OK	2.65631	5.39502	1.0222	0.618092	0.0027	0.036425	yes
317	XLOC_015844	Bra032033	EUCA	ch	OK	36.2081	73.0883	1.01333	0.73457	0.00165	0.0260233	yes
318	XLOC_015896	Bra034338	EUCA	ch	OK	7.11958	13.7285	0.947312	0.764608	0.0015	0.0244343	yes
319	XLOC_015931	Bra034399	EUCA	ch	OK	140.769	86.4504	-0.703386	-0.632306	0.00325	0.0410538	yes
320	XLOC_015949	Bra035664	EUCA	ch	OK	1.23778	5.60499	2.17895	1.1785	5e-05	0.00186884	yes
321	XLOC_015991	Bra021632,Bra021633,Bra021634	EUCA	ch	OK	11.4182	20.6474	0.854625	0.652838	0.0017	0.0265054	yes
322	XLOC_015996	Bra021648	EUCA	ch	OK	12.9927	117.266	3.17401	0.641101	0.00135	0.0226675	yes
323	XLOC_016010	Bra021673	EUCA	ch	OK	38.2248	14.263	-1.42224	-0.888748	0.00025	0.00655889	yes
324	XLOC_016102	Bra021848	EUCA	ch	OK	2.1443	14.3132	2.73877	1.28179	5e-05	0.00186884	yes
325	XLOC_016129	Bra021898	EUCA	ch	OK	12.6576	22.9674	0.859577	0.721905	0.00165	0.0260233	yes
326	XLOC_016144	Bra021935,Bra021936	EUCA	ch	OK	89.6576	509.174	2.50566	1.38738	4e-04	0.00917143	yes
327	XLOC_016158	Bra017321	EUCA	ch	OK	29.3223	13.8864	-1.07833	-0.751058	0.0032	0.0406575	yes
328	XLOC_016164	Bra017307	EUCA	ch	OK	31.889	0	-Inf	NA	5e-05	0.00186884	yes
329	XLOC_016211	Bra017201	EUCA	ch	OK	0.204631	9.99007	5.6094	0.261868	0.00085	0.0159397	yes
330	XLOC_016254	Bra017112,Bra017113	EUCA	ch	OK	17.1517	48.362	1.49552	0.775008	2e-04	0.0055401	yes
331	XLOC_016350	Bra016903	EUCA	ch	OK	9.02152	15.9329	0.820567	0.752394	1e-04	0.00321	yes
332	XLOC_016360	Bra016883	EUCA	ch	OK	3.69332	8.53227	1.20801	0.683401	0.0017	0.0265054	yes
333	XLOC_016383	Bra037724,Bra037725	EUCA	ch	OK	39.7813	17.0189	-1.22495	-0.990558	0.00225	0.0323538	yes
334	XLOC_016425	Bra037639	EUCA	ch	OK	22.4181	2.18733	-3.35742	-1.64959	5e-05	0.00186884	yes
335	XLOC_016459	Bra039301	EUCA	ch	OK	529.037	229.889	-1.20243	-0.76547	6e-04	0.0122629	yes
336	XLOC_016540	Bra014436	EUCA	ch	OK	70.2689	31.782	-1.14468	-0.951714	5e-05	0.00186884	yes
337	XLOC_016647	Bra014656	EUCA	ch	OK	10.7555	2.89831	-1.89179	-1.26294	0.00045	0.0099419	yes
338	XLOC_016712	Bra014799	EUCA	ch	OK	5.56652	0.828858	-2.74758	-0.749949	1e-04	0.00321	yes
339	XLOC_016823	Bra032775	EUCA	ch	OK	11.6925	30.1076	1.36455	0.835209	0.00375	0.0445348	yes
340	XLOC_017098	Bra030303	EUCA	ch	OK	617.101	367.26	-0.748706	-0.682461	0.0012	0.0208216	yes
341	XLOC_017116	Bra030276	EUCA	ch	OK	36.9081	12.3029	-1.58494	-0.730026	0.00095	0.0173965	yes
342	XLOC_017154	Bra030204	EUCA	ch	OK	3.78726	10.7541	1.50566	1.18403	5e-05	0.00186884	yes
343	XLOC_017215	Bra032110	EUCA	ch	OK	219.004	126.716	-0.789363	-0.746941	0.00065	0.012875	yes
344	XLOC_017388	Bra021619,Bra021620	EUCA	ch	OK	7.97799	2.97157	-1.4248	-0.815621	0.0023	0.0325158	yes
345	XLOC_017434	Bra021722,Bra021723,Bra021724	EUCA	ch	OK	40.9814	82.1977	1.00413	0.812494	6e-04	0.0122629	yes
346	XLOC_017517	Bra021902	EUCA	ch	OK	38.5958	11.7941	-1.71039	-1.37796	5e-05	0.00186884	yes
347	XLOC_017524	Bra021918,Bra021919,Bra021920	EUCA	ch	OK	6.59454	35.6711	2.43541	1.21618	5e-05	0.00186884	yes
348	XLOC_017525	Bra021922	EUCA	ch	OK	118.628	24.0249	-2.30384	-7.43467	0.00095	0.0173965	yes
349	XLOC_017528	Bra021928	EUCA	ch	OK	2.72184	7.71093	1.50232	0.813835	0.00175	0.0270531	yes
350	XLOC_017553	Bra017307	EUCA	ch	OK	11.142	3.79887	-1.55237	-1.06419	5e-05	0.00186884	yes
351	XLOC_017753	Bra016915	EUCA	ch	OK	2.45216	10.2491	2.06337	1.46252	5e-05	0.00186884	yes
352	XLOC_017757	Bra016908,Bra016909	EUCA	ch	OK	54.2352	22.682	-1.25768	-0.885603	1e-04	0.00321	yes
353	XLOC_017779	Bra016866	EUCA	ch	OK	16.7466	57.4912	1.77947	1.20134	5e-05	0.00186884	yes
354	XLOC_017804	Bra037701	EUCA	ch	OK	121.07	62.6602	-0.950225	-0.743572	1e-04	0.00321	yes
355	XLOC_017814	Bra037678,Bra037679,Bra037680,Bra037682	EUCA	ch	OK	491.188	192.899	-1.34843	-1.29394	5e-05	0.00186884	yes
356	XLOC_017842	Bra040326,Bra040327	EUCA	ch	OK	131.098	10.0605	-3.70386	-4.00496	5e-05	0.00186884	yes
357	XLOC_017904	Bra021441	EUCA	ch	OK	35.9082	18.726	-0.939274	-0.756301	0.0038	0.0449818	yes
358	XLOC_018232	NA	EUCA	ch	OK	8.28343	0.0248926	-8.37837	-0.689778	5e-05	0.00186884	yes
359	XLOC_018462	Bra004460,Bra004461	EUCA	ch	OK	48.8151	18.8526	-1.37257	-1.14753	0.00025	0.00655889	yes
360	XLOC_018518	Bra004589,Bra004590	EUCA	ch	OK	17.4818	31.4634	0.847822	0.726541	6e-04	0.0122629	yes
361	XLOC_018588	Bra004737	EUCA	ch	OK	1.43782	7.35659	2.35516	1.2813	5e-05	0.00186884	yes
362	XLOC_018591	Bra004742,Bra004743,Bra004744	EUCA	ch	OK	77.1775	17.3882	-2.15007	-0.955131	5e-05	0.00186884	yes
363	XLOC_018603	Bra004769,Bra004770	EUCA	ch	OK	43.097	17.0265	-1.3398	-0.75959	3e-04	0.00740769	yes
364	XLOC_018605	Bra004776,Bra004777	EUCA	ch	OK	10.4527	4.79419	-1.12452	-0.962767	5e-05	0.00186884	yes
365	XLOC_018614	Bra004794	EUCA	ch	OK	8.4603	0.716266	-3.56214	-0.238253	0.00185	0.028121	yes
366	XLOC_018624	Bra004809,Bra004810,Bra004811,Bra004812	EUCA	ch	OK	5.11596	8.70741	0.767238	0.596301	0.0023	0.0325158	yes
367	XLOC_018686	Bra004947,Bra004948	EUCA	ch	OK	3.77503	8.37324	1.1493	0.816655	0.00105	0.0187556	yes
368	XLOC_018710	Bra004994,Bra004995	EUCA	ch	OK	2.49615	5.36061	1.1027	0.667464	0.0012	0.0208216	yes
369	XLOC_018712	Bra004997	EUCA	ch	OK	18.2397	64.1384	1.81411	1.09095	5e-05	0.00186884	yes
370	XLOC_018713	Bra004998,Bra004999,Bra005000	EUCA	ch	OK	8.43376	37.9107	2.16836	0.860567	5e-05	0.00186884	yes
371	XLOC_018783	Bra005137	EUCA	ch	OK	5.41753	12.2281	1.17449	0.688532	0.00215	0.0312036	yes
372	XLOC_018802	Bra005168	EUCA	ch	OK	5.20422	9.76087	0.907327	0.672644	0.004	0.0464426	yes
373	XLOC_018807	Bra005175,Bra005176	EUCA	ch	OK	21.0417	65.1582	1.63069	1.28762	5e-05	0.00186884	yes
374	XLOC_018808	Bra005177	EUCA	ch	OK	10.0417	20.1937	1.0079	0.792331	0.00325	0.0410538	yes
375	XLOC_018810	Bra005180	EUCA	ch	OK	48.926	87.2949	0.835294	0.661571	0.0016	0.0255298	yes
376	XLOC_018832	Bra005232	EUCA	ch	OK	3.07497	15.2508	2.31024	0.945275	0.00035	0.00837697	yes
377	XLOC_018834	Bra005235	EUCA	ch	OK	9.9245	24.7087	1.31595	0.795967	0.00285	0.0378866	yes
378	XLOC_018849	Bra005264,Bra005265	EUCA	ch	OK	8.63904	19.7117	1.19011	1.12616	5e-05	0.00186884	yes
379	XLOC_018851	Bra005270,Bra005271,Bra005272,Bra005273,Bra005274,Bra005277,Bra005278,Bra005279	EUCA	ch	OK	20.962	6.65237	-1.65583	-1.01147	5e-05	0.00186884	yes
380	XLOC_018881	Bra005341,Bra005342	EUCA	ch	OK	16.1123	6.13778	-1.39238	-0.765616	0.00095	0.0173965	yes
381	XLOC_018918	Bra005417,Bra005418	EUCA	ch	OK	6.63763	2.86579	-1.21173	-0.507323	0.00255	0.0350955	yes
382	XLOC_018922	Bra005425	EUCA	ch	OK	190.449	856.628	2.16926	0.917068	0.001	0.0181296	yes
383	XLOC_018923	Bra005428,Bra005429,Bra005430	EUCA	ch	OK	0.804639	13.3752	4.05508	1.38095	5e-05	0.00186884	yes
384	XLOC_019016	Bra005607,Bra005608	EUCA	ch	OK	0.541932	5.68205	3.39023	0.757584	0.00335	0.0418328	yes
385	XLOC_019053	Bra018242	EUCA	ch	OK	44.7157	76.1719	0.768478	0.653055	0.0018	0.0276304	yes
386	XLOC_019067	Bra018268	EUCA	ch	OK	9.52847	2.38762	-1.99667	-0.970086	5e-05	0.00186884	yes
387	XLOC_019085	Bra018305	EUCA	ch	OK	1843.64	1154.39	-0.675426	-0.611558	0.0043	0.048784	yes
388	XLOC_019108	Bra018353	EUCA	ch	OK	30.3353	17.0314	-0.8328	-0.658597	0.00275	0.0368264	yes
389	XLOC_019117	Bra018368	EUCA	ch	OK	5.3797	13.3121	1.30715	0.966125	0.0021	0.0306	yes
390	XLOC_019121	Bra018377,Bra018379	EUCA	ch	OK	2.83147	9.16355	1.69436	0.869209	6e-04	0.0122629	yes
391	XLOC_019127	Bra018385,Bra018386	EUCA	ch	OK	14.5022	3.04901	-2.24986	-1.34576	5e-05	0.00186884	yes
392	XLOC_019149	Bra018425	EUCA	ch	OK	162.428	73.5363	-1.14327	-0.860058	0.00055	0.0115659	yes
393	XLOC_019163	Bra018446,Bra018447	EUCA	ch	OK	2.97573	5.76554	0.954209	0.70493	0.0021	0.0306	yes
394	XLOC_019229	Bra037108,Bra037109,Bra037110	EUCA	ch	OK	11.7327	4.2508	-1.46474	-0.865852	0.00285	0.0378866	yes
395	XLOC_019303	Bra030413	EUCA	ch	OK	26.9888	8.53442	-1.66099	-1.11666	5e-05	0.00186884	yes
396	XLOC_019366	Bra032258	EUCA	ch	OK	2.93765	7.213	1.29594	1.06886	5e-05	0.00186884	yes
397	XLOC_019439	Bra034440	EUCA	ch	OK	0.792816	6.54711	3.0458	1.21956	0.00035	0.00837697	yes
398	XLOC_019447	Bra010212	EUCA	ch	OK	4.83762	14.027	1.53584	0.912703	0.00355	0.0432902	yes
399	XLOC_019513	Bra033875,Bra033876	EUCA	ch	OK	5.32048	10.4155	0.969098	0.573112	0.00395	0.0461073	yes
400	XLOC_019515	Bra033879	EUCA	ch	OK	3.825	8.26607	1.11174	0.660477	0.0035	0.0430169	yes
401	XLOC_019534	Bra033911	EUCA	ch	OK	11.7018	4.44981	-1.39491	-0.832826	0.00305	0.0393937	yes
402	XLOC_019540	Bra040826	EUCA	ch	OK	7.57859	2.59129	-1.54826	-0.921222	0.00025	0.00655889	yes
403	XLOC_019623	Bra035762,Bra035764	EUCA	ch	OK	5.94255	10.1676	0.774818	0.618813	0.00175	0.0270531	yes
404	XLOC_019668	Bra022448	EUCA	ch	OK	265.42	81.6252	-1.70119	-1.16403	5e-05	0.00186884	yes
405	XLOC_019714	Bra022347	EUCA	ch	OK	2.20332	5.77608	1.39041	0.80232	0.00025	0.00655889	yes
406	XLOC_019728	Bra022325	EUCA	ch	OK	24.3199	41.0631	0.755707	0.661476	0.0031	0.0398509	yes
407	XLOC_019748	Bra022281,Bra022282,Bra022283	EUCA	ch	OK	27.5222	58.6129	1.09062	0.381839	0.00245	0.0339762	yes
408	XLOC_019768	Bra022234	EUCA	ch	OK	0.13648	6.20543	5.50677	0.449511	5e-05	0.00186884	yes
409	XLOC_019772	Bra022219	EUCA	ch	OK	24.6199	13.7917	-0.836025	-0.717959	0.0029	0.0383644	yes
410	XLOC_019810	Bra027183,Bra027184	EUCA	ch	OK	31.9598	64.545	1.01405	0.581374	0.00295	0.0386975	yes
411	XLOC_019812	Bra027188	EUCA	ch	OK	2819.88	1716.58	-0.716096	-0.65936	0.00185	0.028121	yes
412	XLOC_019836	Bra027234,Bra027235	EUCA	ch	OK	33.0125	17.5683	-0.910036	-0.76853	0.00035	0.00837697	yes
413	XLOC_019838	Bra027240	EUCA	ch	OK	8.36303	15.7528	0.913514	0.639578	0.004	0.0464426	yes
414	XLOC_019846	Bra027257	EUCA	ch	OK	0.464154	9.41412	4.34215	0.923359	5e-05	0.00186884	yes
415	XLOC_019858	Bra027275,Bra027276,Bra027277,Bra027278	EUCA	ch	OK	5.44931	9.52198	0.805187	0.534718	5e-04	0.0107633	yes
416	XLOC_019890	Bra027350	EUCA	ch	OK	23.7555	43.9559	0.887792	0.71324	0.0028	0.0373584	yes
417	XLOC_019892	Bra027353	EUCA	ch	OK	1.85858	14.3337	2.94714	1.19103	0.0023	0.0325158	yes
418	XLOC_019902	Bra027375,Bra027376	EUCA	ch	OK	32.1876	62.7567	0.963261	0.844301	1e-04	0.00321	yes
419	XLOC_019917	Bra027401	EUCA	ch	OK	6.52487	12.398	0.92608	0.747937	0.00085	0.0159397	yes
420	XLOC_019919	Bra027411	EUCA	ch	OK	7.66191	14.5156	0.921825	0.704176	0.0013	0.0220656	yes
421	XLOC_019946	NA	EUCA	ch	OK	97.6063	51.033	-0.935543	-0.571987	0.00245	0.0339762	yes
422	XLOC_019953	Bra034728,Bra034729,Bra034731	EUCA	ch	OK	46.4331	24.5603	-0.918829	-0.632998	3e-04	0.00740769	yes
423	XLOC_020002	Bra034833,Bra034834	EUCA	ch	OK	25.2275	59.9449	1.24864	0.82744	0.00045	0.0099419	yes
424	XLOC_020006	Bra034845	EUCA	ch	OK	3.46979	12.1805	1.81165	1.11368	1e-04	0.00321	yes
425	XLOC_020033	Bra029854	EUCA	ch	OK	42.5933	21.757	-0.969146	-0.732378	9e-04	0.0167051	yes
426	XLOC_020156	Bra020748,Bra020749	EUCA	ch	OK	13.7877	27.2677	0.983819	0.787382	3e-04	0.00740769	yes
427	XLOC_020182	Bra020793,Bra020794	EUCA	ch	OK	11.2646	5.43325	-1.0519	-0.797391	0.00045	0.0099419	yes
428	XLOC_020279	Bra039118	EUCA	ch	OK	120.761	60.8587	-0.988617	-0.818005	0.0014	0.0232566	yes
429	XLOC_020477	Bra004804	EUCA	ch	OK	4.36551	8.09118	0.890202	0.686219	0.00105	0.0187556	yes
430	XLOC_020490	Bra004853	EUCA	ch	OK	32.9289	6.55947	-2.3277	-1.10555	5e-05	0.00186884	yes
431	XLOC_020497	Bra004865	EUCA	ch	OK	11.1671	6.86341	-0.702255	-0.590302	0.0028	0.0373584	yes
432	XLOC_020569	Bra005060	EUCA	ch	OK	9.00859	15.4624	0.779389	0.619065	0.0037	0.0442783	yes
433	XLOC_020602	Bra005134	EUCA	ch	OK	33.3617	186.047	2.4794	1.82471	5e-05	0.00186884	yes
434	XLOC_020635	Bra005215	EUCA	ch	OK	55.1833	20.6517	-1.41797	-1.04156	5e-05	0.00186884	yes
435	XLOC_020724	Bra005390	EUCA	ch	OK	32.7557	16.3314	-1.0041	-0.759398	0.0011	0.019521	yes
