Row.names	x	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	significant
896	XLOC_009308	Bra006340,Bra006341,Bra006342	EUCA	tril	OK	134.066	291.07	1.11842	0.877547	0.00035	0.00162792	yes
897	XLOC_009347	Bra006427,Bra006428	EUCA	tril	OK	2.88389	10.4238	1.85378	1.30284	5e-05	0.000289444	yes
898	XLOC_009348	Bra006429,Bra006431,Bra006433,Bra006435	EUCA	tril	OK	46.1391	311.62	2.75573	1.8025	5e-05	0.000289444	yes
899	XLOC_009354	Bra006453,Bra006455	EUCA	tril	OK	5.80713	13.0266	1.16556	0.578258	0.0039	0.012385	yes
900	XLOC_009357	Bra006463,Bra006464	EUCA	tril	OK	2.98607	9.70744	1.70084	1.46741	5e-05	0.000289444	yes
901	XLOC_009362	Bra006469,Bra006470	EUCA	tril	OK	5.85221	20.8953	1.83613	1.26106	5e-05	0.000289444	yes
902	XLOC_009386	Bra006514,Bra006515	EUCA	tril	OK	39.9753	22.0456	-0.858622	-0.781053	8e-04	0.00328865	yes
903	XLOC_009387	Bra006517	EUCA	tril	OK	7.23127	1.5976	-2.17834	-0.767898	7e-04	0.00294187	yes
904	XLOC_009390	Bra006522	EUCA	tril	OK	384.413	0.214514	-10.8074	-0.372656	0.00195	0.00697097	yes
905	XLOC_009399	Bra006547	EUCA	tril	OK	6.19642	14.3461	1.21115	1.10314	5e-05	0.000289444	yes
906	XLOC_009407	Bra006561	EUCA	tril	OK	0.613784	19.372	4.9801	0.628884	0.00025	0.00121664	yes
907	XLOC_009421	Bra006593	EUCA	tril	OK	12.9344	0.620532	-4.38156	-2.42951	5e-05	0.000289444	yes
908	XLOC_009426	Bra006603	EUCA	tril	OK	9.30814	0.532342	-4.12807	-2.0351	5e-05	0.000289444	yes
909	XLOC_009428	Bra006607	EUCA	tril	OK	6.79403	0.443629	-3.93684	-1.00119	5e-05	0.000289444	yes
910	XLOC_009437	Bra006641	EUCA	tril	OK	7.22386	13.8234	0.936272	0.825967	0.00055	0.00240088	yes
911	XLOC_009440	Bra006645	EUCA	tril	OK	10.6086	0.54316	-4.28772	-1.94528	3e-04	0.0014244	yes
912	XLOC_009460	Bra006690	EUCA	tril	OK	7.1503	3.11941	-1.19673	-0.685903	0.00305	0.0100705	yes
913	XLOC_009468	Bra006710,Bra006711,Bra006713,Bra006714	EUCA	tril	OK	8.43186	15.139	0.844349	0.687081	0.00035	0.00162792	yes
914	XLOC_009470	Bra006716	EUCA	tril	OK	13.1156	2.85764	-2.19839	-1.45061	5e-05	0.000289444	yes
915	XLOC_009479	Bra006741	EUCA	tril	OK	3.26291	6.11599	0.906427	0.650421	0.00185	0.00666012	yes
916	XLOC_009486	Bra006755,Bra006756	EUCA	tril	OK	57.837	23.9569	-1.27155	-1.38069	5e-05	0.000289444	yes
917	XLOC_009492	Bra006767	EUCA	tril	OK	8.02934	3.86483	-1.05488	-0.887158	0.00095	0.00378763	yes
918	XLOC_009494	Bra006772	EUCA	tril	OK	36.3111	142.56	1.97309	1.13255	5e-05	0.000289444	yes
919	XLOC_009496	Bra006777	EUCA	tril	OK	11.3063	36.0401	1.67248	0.811439	0.01035	0.0281345	yes
920	XLOC_009516	Bra006817	EUCA	tril	OK	5.23616	0.564579	-3.21326	-1.40015	0.0043	0.0134442	yes
921	XLOC_009525	Bra006835	EUCA	tril	OK	23.0525	11.6107	-0.989468	-0.667722	0.0074	0.0211787	yes
922	XLOC_009537	Bra006863	EUCA	tril	OK	13.5931	2.23509	-2.60447	-1.32437	9e-04	0.00361789	yes
923	XLOC_009549	Bra028933	EUCA	tril	OK	6.18979	3.49767	-0.823497	-0.688472	0.0014	0.00526276	yes
924	XLOC_009552	Bra028941	EUCA	tril	OK	6.81848	4.29232	-0.667692	-0.591767	0.0164	0.0413413	yes
925	XLOC_009554	Bra028948,Bra028952	EUCA	tril	OK	35.7	80.3401	1.1702	1.21318	5e-05	0.000289444	yes
926	XLOC_009593	Bra029030	EUCA	tril	OK	5.5581	1.9884	-1.48298	-0.910615	5e-05	0.000289444	yes
927	XLOC_009624	Bra029099,Bra029100	EUCA	tril	OK	6.44195	3.15181	-1.03132	-0.646684	0.0022	0.00771295	yes
928	XLOC_009627	Bra029104	EUCA	tril	OK	2.81918	5.50351	0.965075	0.816678	7e-04	0.00294187	yes
929	XLOC_009633	Bra029118	EUCA	tril	OK	1.80343	6.7926	1.91322	1.22514	5e-05	0.000289444	yes
930	XLOC_009641	Bra029136	EUCA	tril	OK	0.487865	10.7859	4.46653	1.81758	1e-04	0.000540646	yes
931	XLOC_009669	Bra022751,Bra022752	EUCA	tril	OK	406.928	245.136	-0.731193	-0.85059	0.00035	0.00162792	yes
932	XLOC_009670	Bra022753	EUCA	tril	OK	5.69084	2.19584	-1.37387	-1.00627	5e-05	0.000289444	yes
933	XLOC_009674	Bra022760	EUCA	tril	OK	10.7957	20.2668	0.908665	0.71029	0.00115	0.00445256	yes
934	XLOC_009698	Bra022806	EUCA	tril	OK	7.76901	4.32518	-0.844969	-0.648295	0.004	0.0126167	yes
935	XLOC_009706	Bra022816	EUCA	tril	OK	23.1337	34.7767	0.588126	0.660602	0.0047	0.0144795	yes
936	XLOC_009713	Bra022829	EUCA	tril	OK	7.23444	4.23961	-0.770951	-0.536386	0.0152	0.0387906	yes
937	XLOC_009714	Bra022830	EUCA	tril	OK	24.2914	13.0618	-0.895096	-0.913754	5e-05	0.000289444	yes
938	XLOC_009720	Bra022846	EUCA	tril	OK	5.91609	3.10341	-0.93079	-0.713883	0.00145	0.00541842	yes
939	XLOC_009727	Bra022864	EUCA	tril	OK	9.65879	3.09586	-1.6415	-1.32859	5e-05	0.000289444	yes
940	XLOC_009729	Bra022867	EUCA	tril	OK	20.1016	38.8635	0.951106	0.843995	0.00115	0.00445256	yes
941	XLOC_009731	Bra022871	EUCA	tril	OK	14.0438	1.11696	-3.65229	-0.937377	1e-04	0.000540646	yes
942	XLOC_009759	Bra022923	EUCA	tril	OK	49.9617	24.6714	-1.01798	-0.882284	0.00035	0.00162792	yes
943	XLOC_009776	Bra022949	EUCA	tril	OK	12.2452	25.0657	1.0335	0.817713	0.01905	0.0468322	yes
944	XLOC_009785	Bra022969	EUCA	tril	OK	13.9156	6.93201	-1.00535	-0.906678	2e-04	0.00100431	yes
945	XLOC_009788	Bra022975	EUCA	tril	OK	344.266	21.0512	-4.03155	-1.42243	5e-05	0.000289444	yes
946	XLOC_009804	Bra023003	EUCA	tril	OK	3.12933	7.64288	1.28826	1.09188	5e-05	0.000289444	yes
947	XLOC_009806	Bra023006	EUCA	tril	OK	39.0341	14.8093	-1.39823	-1.42285	5e-05	0.000289444	yes
948	XLOC_009856	Bra000003,Bra000004	EUCA	tril	OK	7.1524	2.85532	-1.32477	-0.47475	0.00245	0.00839184	yes
949	XLOC_009863	Bra000017,Bra000018	EUCA	tril	OK	2.44183	16.7323	2.7766	1.32046	5e-05	0.000289444	yes
950	XLOC_009884	Bra000055	EUCA	tril	OK	7.25653	4.3797	-0.728447	-0.695609	0.002	0.0071165	yes
951	XLOC_009902	Bra000102,Bra000103	EUCA	tril	OK	10.6936	28.2177	1.39985	1.00695	0.00045	0.00202708	yes
952	XLOC_009918	Bra000135	EUCA	tril	OK	46.8286	5.47017	-3.09773	-1.78226	5e-05	0.000289444	yes
953	XLOC_009922	Bra000149	EUCA	tril	OK	12.8043	88.8793	2.79522	2.63418	5e-05	0.000289444	yes
954	XLOC_009927	Bra000162,Bra000163	EUCA	tril	OK	5.77588	2.27041	-1.34709	-1.19092	5e-05	0.000289444	yes
955	XLOC_009941	Bra000187	EUCA	tril	OK	5.91683	10.4043	0.814279	0.821483	0.00155	0.00572624	yes
956	XLOC_009942	Bra000190	EUCA	tril	OK	13.846	5.72233	-1.2748	-1.04552	5e-05	0.000289444	yes
957	XLOC_009951	Bra000207	EUCA	tril	OK	6.28716	1.70311	-1.88424	-0.894889	0.00025	0.00121664	yes
958	XLOC_009963	Bra000227	EUCA	tril	OK	15.8429	70.8024	2.15996	0.929547	5e-05	0.000289444	yes
959	XLOC_009965	Bra000231	EUCA	tril	OK	3.01777	6.97569	1.20885	0.96503	5e-05	0.000289444	yes
960	XLOC_009971	Bra000243	EUCA	tril	OK	2.25169	7.37079	1.71081	0.916288	5e-05	0.000289444	yes
961	XLOC_009992	Bra000284,Bra000285	EUCA	tril	OK	229.058	113.99	-1.0068	-0.904061	0.00015	0.00077576	yes
962	XLOC_009994	Bra000288	EUCA	tril	OK	35.1218	17.9268	-0.970251	-1.03594	5e-05	0.000289444	yes
963	XLOC_010001	Bra000301	EUCA	tril	OK	6.79557	0.186514	-5.18724	-0.691243	5e-05	0.000289444	yes
964	XLOC_010004	Bra000307,Bra000308	EUCA	tril	OK	6.39719	3.68502	-0.795766	-0.533558	0.007	0.0202447	yes
965	XLOC_010007	Bra000321	EUCA	tril	OK	50.5124	30.6632	-0.720129	-0.850611	0.00015	0.00077576	yes
966	XLOC_010010	Bra000329,Bra000330	EUCA	tril	OK	7.56912	3.02587	-1.32278	-0.945858	5e-05	0.000289444	yes
967	XLOC_010014	Bra000339	EUCA	tril	OK	15.5378	50.3214	1.69539	0.904591	0.00325	0.0106132	yes
968	XLOC_010019	Bra000346,Bra000347	EUCA	tril	OK	5.33098	2.64171	-1.01293	-0.879099	5e-05	0.000289444	yes
969	XLOC_010020	Bra000348,Bra000349	EUCA	tril	OK	17.5896	3.02622	-2.53913	-0.986705	5e-05	0.000289444	yes
970	XLOC_010023	Bra000356,Bra000357	EUCA	tril	OK	5.22815	2.82099	-0.890099	-0.560226	0.0085	0.0237933	yes
971	XLOC_010047	Bra000415,Bra000416,Bra000417	EUCA	tril	OK	4.41214	7.09298	0.684915	0.419772	0.01425	0.0367953	yes
972	XLOC_010050	Bra000424	EUCA	tril	OK	7.93532	15.495	0.965441	0.5399	0.01285	0.0338405	yes
973	XLOC_010052	Bra000426	EUCA	tril	OK	2.56186	12.8478	2.32626	1.36343	0.02	0.0486876	yes
974	XLOC_010068	Bra000454	EUCA	tril	OK	47.7386	28.8068	-0.728748	-0.819849	0.00015	0.00077576	yes
975	XLOC_010076	Bra000477	EUCA	tril	OK	19.0526	10.7741	-0.822422	-0.716839	0.00125	0.00476574	yes
976	XLOC_010083	Bra000493	EUCA	tril	OK	8.93306	20.0174	1.16403	1.25467	5e-05	0.000289444	yes
977	XLOC_010105	Bra000528	EUCA	tril	OK	12.3443	19.5748	0.665151	0.670416	0.0088	0.0244988	yes
978	XLOC_010106	Bra000529	EUCA	tril	OK	5.71045	10.3221	0.854063	0.709182	0.0023	0.00798003	yes
979	XLOC_010107	Bra000531,Bra000532,Bra000533	EUCA	tril	OK	5.85664	10.1259	0.789911	0.576435	0.00615	0.0181687	yes
980	XLOC_010111	Bra000539	EUCA	tril	OK	4.76544	12.9861	1.44629	1.24639	5e-05	0.000289444	yes
981	XLOC_010132	Bra000573	EUCA	tril	OK	6.22888	10.7009	0.780685	0.681938	0.006	0.017804	yes
982	XLOC_010141	Bra000595	EUCA	tril	OK	9.55113	3.15453	-1.59824	-1.1911	5e-05	0.000289444	yes
983	XLOC_010144	Bra000603	EUCA	tril	OK	13.9117	21.8722	0.652804	0.691361	0.00145	0.00541842	yes
984	XLOC_010154	Bra000622	EUCA	tril	OK	5.27018	11.0005	1.06164	0.587419	0.01865	0.0459965	yes
985	XLOC_010156	Bra000625,Bra000626	EUCA	tril	OK	4.38089	7.21923	0.72062	0.635791	0.00245	0.00839184	yes
986	XLOC_010164	NA	EUCA	tril	OK	3.7743	11.4072	1.59566	0.939651	0.00505	0.0154029	yes
987	XLOC_010170	Bra000654	EUCA	tril	OK	16.1538	31.7441	0.974615	0.599906	0.0099	0.0270277	yes
988	XLOC_010197	Bra000699	EUCA	tril	OK	5.41956	1.73435	-1.64378	-0.796663	0.00215	0.00756487	yes
989	XLOC_010200	Bra000706	EUCA	tril	OK	83.0148	0.0486665	-10.7362	-0.254546	0.00555	0.0167233	yes
990	XLOC_010215	Bra000733,Bra000734	EUCA	tril	OK	11.9638	20.2823	0.761546	0.702238	0.00455	0.0140618	yes
991	XLOC_010216	Bra000737,Bra000738	EUCA	tril	OK	18.0581	28.2063	0.643374	0.682772	0.002	0.0071165	yes
992	XLOC_010242	Bra000787	EUCA	tril	OK	27.7907	41.0401	0.562432	0.608996	0.00805	0.0227116	yes
993	XLOC_010243	Bra000788,Bra000789	EUCA	tril	OK	26.7805	43.217	0.690416	0.777592	0.00155	0.00572624	yes
994	XLOC_010252	Bra000802	EUCA	tril	OK	28.1222	92.4583	1.7171	0.835059	0.00525	0.0159313	yes
995	XLOC_010255	Bra000806	EUCA	tril	OK	15.4445	25.3807	0.716638	0.583097	0.00975	0.0266862	yes
996	XLOC_010257	NA	EUCA	tril	OK	31.7079	69.086	1.12355	1.02759	5e-05	0.000289444	yes
997	XLOC_010259	Bra000821	EUCA	tril	OK	236.927	88.2807	-1.42427	-1.43733	5e-05	0.000289444	yes
998	XLOC_010273	Bra000846	EUCA	tril	OK	5.68842	8.77813	0.625886	0.551288	0.0152	0.0387906	yes
999	XLOC_010275	Bra000849,Bra000850	EUCA	tril	OK	6.67649	12.141	0.862721	0.871052	5e-05	0.000289444	yes
1000	XLOC_010290	Bra000882	EUCA	tril	OK	5.46069	13.2666	1.28065	0.937828	0.00025	0.00121664	yes
1001	XLOC_010307	Bra000914,Bra000915	EUCA	tril	OK	89.9032	149.72	0.735826	0.833786	0.00015	0.00077576	yes
1002	XLOC_010310	Bra000919	EUCA	tril	OK	2.01595	7.12991	1.82242	1.27694	5e-05	0.000289444	yes
1003	XLOC_010319	Bra000935,Bra000936	EUCA	tril	OK	5.22711	14.9195	1.51311	1.23776	5e-05	0.000289444	yes
1004	XLOC_010323	Bra000944	EUCA	tril	OK	6.10705	9.44901	0.629688	0.562822	0.00865	0.0241502	yes
1005	XLOC_010327	Bra000954	EUCA	tril	OK	2.09086	6.90875	1.72432	0.363418	0.0011	0.00430248	yes
1006	XLOC_010328	Bra000955	EUCA	tril	OK	9.50715	30.2673	1.67067	1.31677	5e-05	0.000289444	yes
1007	XLOC_010335	Bra000974	EUCA	tril	OK	94.9906	131.401	0.468121	0.567692	0.01015	0.0276469	yes
1008	XLOC_010346	Bra001005	EUCA	tril	OK	2.35359	5.76054	1.29134	0.932756	5e-05	0.000289444	yes
1009	XLOC_010349	Bra001007	EUCA	tril	OK	4.22078	11.0071	1.38286	1.13088	5e-05	0.000289444	yes
1010	XLOC_010357	Bra001018,Bra001019	EUCA	tril	OK	8.11393	31.0668	1.9369	1.60288	5e-05	0.000289444	yes
1011	XLOC_010359	Bra001021,Bra001022	EUCA	tril	OK	4.37413	7.26411	0.731791	0.662252	0.00015	0.00077576	yes
1012	XLOC_010364	Bra001035,Bra001036	EUCA	tril	OK	10.0457	15.6435	0.638988	0.656263	0.0019	0.00681952	yes
1013	XLOC_010367	Bra001040	EUCA	tril	OK	9.88911	5.72492	-0.788586	-0.638964	0.0029	0.00965556	yes
1014	XLOC_010368	Bra001044,Bra001045,Bra001046	EUCA	tril	OK	94.7297	30.4555	-1.63711	-1.54001	5e-05	0.000289444	yes
1015	XLOC_010371	Bra001052	EUCA	tril	OK	39.9088	7.71284	-2.37137	-2.16263	5e-05	0.000289444	yes
1016	XLOC_010376	Bra001066	EUCA	tril	OK	5.80492	0.68676	-3.0794	-1.54621	5e-05	0.000289444	yes
1017	XLOC_010388	Bra001085	EUCA	tril	OK	21.5888	10.35	-1.06065	-1.15504	5e-05	0.000289444	yes
1018	XLOC_010399	Bra001105	EUCA	tril	OK	3.34041	6.54883	0.971212	0.633008	0.00305	0.0100705	yes
1019	XLOC_010408	Bra001129	EUCA	tril	OK	8.60462	20.0681	1.22172	1.32612	5e-05	0.000289444	yes
1020	XLOC_010414	Bra001140	EUCA	tril	OK	12.708	2.92765	-2.11792	-1.51959	5e-05	0.000289444	yes
1021	XLOC_010419	Bra001156	EUCA	tril	OK	31.3579	0.418516	-6.2274	-0.999078	5e-05	0.000289444	yes
1022	XLOC_010427	Bra001174	EUCA	tril	OK	12.4517	20.871	0.745162	0.767539	0.0013	0.00492658	yes
1023	XLOC_010439	Bra001193	EUCA	tril	OK	2.67146	5.45888	1.03098	0.755254	0.00225	0.00785229	yes
1024	XLOC_010444	Bra001201	EUCA	tril	OK	14.6428	0.584292	-4.64736	-0.375682	0.00055	0.00240088	yes
1025	XLOC_010453	Bra001221,Bra001222	EUCA	tril	OK	9.65262	14.6564	0.602536	0.592843	0.00495	0.0151452	yes
1026	XLOC_010462	Bra001240	EUCA	tril	OK	5.46453	10.7992	0.982749	0.774614	4e-04	0.00183265	yes
1027	XLOC_010465	Bra001247	EUCA	tril	OK	1.6461	12.5173	2.9268	1.89463	5e-05	0.000289444	yes
1028	XLOC_010474	Bra001267	EUCA	tril	OK	2.25524	6.00071	1.41185	1.01403	1e-04	0.000540646	yes
1029	XLOC_010481	Bra001286	EUCA	tril	OK	37.4336	4.93736	-2.92252	-1.42083	7e-04	0.00294187	yes
1030	XLOC_010486	Bra001293	EUCA	tril	OK	0.751161	5.3248	2.82553	1.21882	0.0013	0.00492658	yes
1031	XLOC_010491	Bra001299,Bra001300	EUCA	tril	OK	14.0716	19.9637	0.504594	0.515249	0.0147	0.0377572	yes
1032	XLOC_010508	Bra001350,Bra001351	EUCA	tril	OK	2.03816	7.34513	1.84952	1.12951	0.00035	0.00162792	yes
1033	XLOC_010539	Bra001405	EUCA	tril	OK	21.673	4.99278	-2.11799	-1.24637	0.0038	0.0121322	yes
1034	XLOC_010557	Bra001449,Bra001450	EUCA	tril	OK	15.0214	6.35331	-1.24144	-1.07649	5e-05	0.000289444	yes
1035	XLOC_010572	Bra001489	EUCA	tril	OK	28.6823	3.71854	-2.94735	-2.29234	5e-05	0.000289444	yes
1036	XLOC_010596	Bra001545	EUCA	tril	OK	5.70887	10.5068	0.880052	0.92637	5e-05	0.000289444	yes
1037	XLOC_010599	Bra001550,Bra001551	EUCA	tril	OK	201.261	144.203	-0.480966	-0.584945	0.0096	0.0263361	yes
1038	XLOC_010604	Bra001562,Bra001563,Bra001564	EUCA	tril	OK	24.8816	10.186	-1.28849	-1.22673	5e-05	0.000289444	yes
1039	XLOC_010605	Bra001566,Bra001567	EUCA	tril	OK	10.6651	17.2158	0.690838	0.68622	0.00085	0.00345315	yes
1040	XLOC_010613	Bra001577,Bra001578	EUCA	tril	OK	3.17847	9.3088	1.55026	1.09774	2e-04	0.00100431	yes
1041	XLOC_010616	Bra001583	EUCA	tril	OK	3.46551	9.21411	1.41078	0.678162	0.00025	0.00121664	yes
1042	XLOC_010617	Bra001585	EUCA	tril	OK	4.27205	7.42833	0.798108	0.68176	0.00575	0.0172099	yes
1043	XLOC_010618	Bra001586,Bra001587	EUCA	tril	OK	2.83354	26.5635	3.22877	1.73897	5e-05	0.000289444	yes
1044	XLOC_010622	Bra001593,Bra001594	EUCA	tril	OK	5.23444	2.61802	-0.999559	-0.704351	0.00095	0.00378763	yes
1045	XLOC_010625	Bra001598	EUCA	tril	OK	7.53762	2.3633	-1.6733	-0.764112	0.004	0.0126167	yes
1046	XLOC_010643	NA	EUCA	tril	OK	4.19102	8.89204	1.08521	0.807318	0.00035	0.00162792	yes
1047	XLOC_010645	Bra001626	EUCA	tril	OK	130.38	93.8277	-0.474635	-0.506166	0.018	0.044733	yes
1048	XLOC_010656	Bra001642	EUCA	tril	OK	7.86502	3.8236	-1.04052	-0.729969	0.00155	0.00572624	yes
1049	XLOC_010660	Bra001654	EUCA	tril	OK	10.9902	0.403678	-4.76687	-1.28388	5e-05	0.000289444	yes
1050	XLOC_010669	Bra001671	EUCA	tril	OK	8.30991	4.3732	-0.926144	-0.705012	0.00025	0.00121664	yes
1051	XLOC_010681	Bra001701,Bra001702,Bra001703,Bra001704	EUCA	tril	OK	28.3985	13.1279	-1.11318	-1.1697	5e-05	0.000289444	yes
1052	XLOC_010688	Bra001719	EUCA	tril	OK	8.70756	34.9125	2.0034	0.715472	0.00055	0.00240088	yes
1053	XLOC_010690	Bra001722	EUCA	tril	OK	98.0693	188.862	0.94546	0.852492	0.00055	0.00240088	yes
1054	XLOC_010720	Bra001789,Bra001790	EUCA	tril	OK	5.23146	10.9933	1.07134	1.09068	5e-05	0.000289444	yes
1055	XLOC_010748	Bra001852	EUCA	tril	OK	30.0703	3.03357	-3.30925	-1.33591	5e-05	0.000289444	yes
1056	XLOC_010773	Bra001897	EUCA	tril	OK	14.9091	3.1951	-2.22227	-1.66687	5e-05	0.000289444	yes
1057	XLOC_010774	Bra001900	EUCA	tril	OK	10.4565	6.62775	-0.657806	-0.548152	0.01385	0.0359356	yes
1058	XLOC_010782	Bra001910,Bra001911	EUCA	tril	OK	17.4241	4.70963	-1.8874	-1.50565	5e-05	0.000289444	yes
1059	XLOC_010794	Bra001930	EUCA	tril	OK	9.17112	47.8804	2.38427	1.35249	2e-04	0.00100431	yes
1060	XLOC_010811	Bra013241	EUCA	tril	OK	5.50759	10.6753	0.954789	0.896509	2e-04	0.00100431	yes
1061	XLOC_010817	Bra013231,Bra013232	EUCA	tril	OK	1.20533	15.7724	3.7099	1.33219	5e-05	0.000289444	yes
1062	XLOC_010823	Bra013219	EUCA	tril	OK	6.53149	2.45852	-1.40962	-0.695973	0.00575	0.0172099	yes
1063	XLOC_010834	Bra013197	EUCA	tril	OK	65.2795	31.3755	-1.05699	-1.02941	5e-05	0.000289444	yes
1064	XLOC_010844	Bra013175	EUCA	tril	OK	35.7708	298.992	3.06325	2.2342	5e-05	0.000289444	yes
1065	XLOC_010846	NA	EUCA	tril	OK	20.5955	57.1446	1.47229	1.46147	5e-05	0.000289444	yes
1066	XLOC_010860	NA	EUCA	tril	OK	2.16848	35.247	4.02275	2.04142	0.0098	0.0268025	yes
1067	XLOC_010867	Bra013127	EUCA	tril	OK	9.0852	2.95803	-1.61888	-1.25597	5e-05	0.000289444	yes
1068	XLOC_010893	Bra013087	EUCA	tril	OK	33.5963	48.5418	0.530926	0.554254	0.0094	0.0258802	yes
1069	XLOC_010902	Bra013066	EUCA	tril	OK	43.9166	5.75096	-2.93289	-2.42115	5e-05	0.000289444	yes
1070	XLOC_010905	Bra013058	EUCA	tril	OK	6.77249	0.799483	-3.08255	-1.55504	0.002	0.0071165	yes
1071	XLOC_010909	Bra013048	EUCA	tril	OK	8.57001	3.6431	-1.23413	-0.709156	0.007	0.0202447	yes
1072	XLOC_010915	Bra013038	EUCA	tril	OK	7.82129	3.62798	-1.10824	-0.794829	0.00075	0.00311416	yes
1073	XLOC_010917	Bra013035	EUCA	tril	OK	10.0588	5.73643	-0.810227	-0.827985	0.00055	0.00240088	yes
1074	XLOC_010925	Bra013013	EUCA	tril	OK	348.482	145.602	-1.25906	-1.18677	5e-05	0.000289444	yes
1075	XLOC_010930	Bra013003	EUCA	tril	OK	17.1273	9.68043	-0.823159	-0.575713	0.00955	0.0262057	yes
1076	XLOC_010935	Bra012989	EUCA	tril	OK	7.08809	0.733345	-3.27283	-1.10794	5e-05	0.000289444	yes
1077	XLOC_010988	Bra012867	EUCA	tril	OK	22.7567	10.8918	-1.06305	-0.973876	5e-05	0.000289444	yes
1078	XLOC_010991	Bra012861	EUCA	tril	OK	8.03431	12.8273	0.674969	0.599517	0.01015	0.0276469	yes
1079	XLOC_010999	Bra012840,Bra012841	EUCA	tril	OK	5.40417	2.67671	-1.01361	-0.778835	1e-04	0.000540646	yes
1080	XLOC_011007	Bra012818	EUCA	tril	OK	74.2961	122.603	0.722631	0.744607	0.0021	0.0074206	yes
1081	XLOC_011008	Bra012815	EUCA	tril	OK	8.27847	5.26929	-0.651756	-0.631425	0.00665	0.0193735	yes
1082	XLOC_011009	Bra012812	EUCA	tril	OK	17.3328	6.14614	-1.49575	-0.662775	0.0195	0.0477087	yes
1083	XLOC_011010	Bra012809	EUCA	tril	OK	14.8334	0.606185	-4.61295	-1.40795	5e-05	0.000289444	yes
1084	XLOC_011011	Bra012807	EUCA	tril	OK	43.2368	13.4651	-1.68303	-1.76072	5e-05	0.000289444	yes
1085	XLOC_011040	Bra012761,Bra012762	EUCA	tril	OK	26.7171	16.2568	-0.716721	-0.78731	0.001	0.0039634	yes
1086	XLOC_011048	Bra012747	EUCA	tril	OK	5.8317	2.49562	-1.22452	-0.685172	0.0038	0.0121322	yes
1087	XLOC_011058	Bra012725	EUCA	tril	OK	6.91957	3.56817	-0.9555	-0.654313	0.00305	0.0100705	yes
1088	XLOC_011061	Bra012716,Bra012717	EUCA	tril	OK	7.73371	13.6613	0.820861	0.557516	0.006	0.017804	yes
1089	XLOC_011071	Bra012687	EUCA	tril	OK	420.306	847.066	1.01103	0.621416	0.01335	0.0348746	yes
1090	XLOC_011086	Bra012659	EUCA	tril	OK	7.06967	24.0501	1.76633	1.206	5e-05	0.000289444	yes
1091	XLOC_011105	Bra012618,Bra012619	EUCA	tril	OK	2.63079	30.6277	3.54127	2.46554	5e-05	0.000289444	yes
1092	XLOC_011121	Bra012586	EUCA	tril	OK	3.09874	8.84837	1.51373	1.06785	0.00025	0.00121664	yes
1093	XLOC_011127	Bra012580,Bra012581	EUCA	tril	OK	31.985	17.5763	-0.863761	-0.545388	0.0184	0.0455265	yes
1094	XLOC_011139	Bra012553	EUCA	tril	OK	4.02854	11.4077	1.50168	1.06257	5e-05	0.000289444	yes
1095	XLOC_011145	Bra012539,Bra012540	EUCA	tril	OK	2.14513	6.46763	1.59217	1.10683	5e-05	0.000289444	yes
1096	XLOC_011156	Bra012523	EUCA	tril	OK	8.03179	3.78409	-1.08578	-0.727387	0.0039	0.012385	yes
1097	XLOC_011159	Bra038811	EUCA	tril	OK	26.1874	46.1589	0.817736	0.783028	0.0132	0.0345585	yes
1098	XLOC_011163	Bra038803,Bra038804,Bra038805,Bra038806	EUCA	tril	OK	200.987	47.4131	-2.08374	-1.43826	5e-05	0.000289444	yes
1099	XLOC_011171	Bra038786,Bra038787	EUCA	tril	OK	8.44917	1.3863	-2.60757	-0.910427	5e-05	0.000289444	yes
1100	XLOC_011173	Bra038781	EUCA	tril	OK	1.26224	6.59727	2.38588	0.660574	5e-05	0.000289444	yes
1101	XLOC_011191	Bra019407	EUCA	tril	OK	3.57852	17.7528	2.31061	1.38903	9e-04	0.00361789	yes
1102	XLOC_011200	Bra019384	EUCA	tril	OK	8.38294	2.0294	-2.0464	-0.970159	0.0032	0.0104723	yes
1103	XLOC_011219	Bra019349	EUCA	tril	OK	75.9777	143.605	0.918457	1.03472	5e-05	0.000289444	yes
1104	XLOC_011253	Bra019285	EUCA	tril	OK	7.99096	17.8424	1.15887	1.08355	5e-05	0.000289444	yes
1105	XLOC_011255	Bra019275	EUCA	tril	OK	11.4988	33.6095	1.54738	1.49887	5e-05	0.000289444	yes
1106	XLOC_011257	Bra019271,Bra019272	EUCA	tril	OK	19.9732	13.1353	-0.604613	-0.579924	0.0075	0.0214192	yes
1107	XLOC_011258	Bra019270	EUCA	tril	OK	2.20948	5.86182	1.40764	0.874158	0.001	0.0039634	yes
1108	XLOC_011260	Bra019266	EUCA	tril	OK	3.92444	10.8766	1.47066	1.30354	5e-05	0.000289444	yes
1109	XLOC_011267	Bra019250,Bra019251	EUCA	tril	OK	48.7448	202.742	2.05633	0.331952	0.0063	0.0185454	yes
1110	XLOC_011280	Bra019231	EUCA	tril	OK	108.866	68.2426	-0.673803	-0.784351	0.00055	0.00240088	yes
1111	XLOC_011285	Bra019212,Bra019213	EUCA	tril	OK	6.7418	12.5031	0.891081	0.892861	2e-04	0.00100431	yes
1112	XLOC_011302	Bra019170	EUCA	tril	OK	43.4551	25.2412	-0.783745	-0.86717	0.00015	0.00077576	yes
